Website,has_https,ssl_valid,ssl_expiry_days,ssl_issuer,domain_age_days,whois_info_available,organization_name,url_length,num_dots,num_hyphens,has_ip_in_url,num_special_chars,tld_type,num_iframes,num_forms,num_external_links,has_login_keyword,has_privacy_policy,has_contact_page,num_suspicious_keywords,has_hsts_header,has_x_frame_options,has_csp,has_x_content_type_options,secure_label
https://canva.com,1,1,83,Google Trust Services,8932,1,Canva Pty. Ltd.,17,1,0,0,0,com,0,0,1,0,0,0,12,1,1,0,1,1
https://game8.jp,1,1,306,Amazon,4432,1,,16,1,0,0,0,jp,1,0,9,0,1,1,0,0,1,0,1,1
https://byteoversea.com,0,0,0,,2949,1,Lemon Inc,23,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://fatalmodel.com,1,1,83,Google Trust Services,3570,1,Atlas Technologies,22,1,0,0,0,com,0,0,0,0,0,0,0,1,1,0,1,1
https://mega.nz,1,1,27,Let's Encrypt,4035,1,,15,1,0,0,0,nz,1,0,0,0,1,0,0,1,1,1,0,1
https://okxxx1.com,1,1,77,Google Trust Services,2040,1,Deltatraf Limited,18,1,0,0,0,com,2,1,36,1,1,1,283,0,1,0,0,1
https://xhamster19.com,1,1,56,Let's Encrypt,2149,1,"Domain Protection Services, Inc.",22,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://vivox.com,1,1,108,DigiCert Inc,8309,1,Unity Technologies SF,17,1,0,0,0,com,0,0,36,1,1,1,0,1,0,0,0,1
https://google.it,1,1,58,Google Trust Services,9444,1,,17,1,0,0,0,it,0,1,32,1,1,0,0,0,1,0,0,1
https://cookielaw.org,1,1,72,Google Trust Services,5233,1,Privacy service provided by Withheld for Privacy ehf,21,1,0,0,0,org,0,0,0,0,0,0,0,1,1,0,1,1
https://russianpost.ru,0,0,0,,9122,1,JSC Russian Post,22,1,0,0,0,ru,0,0,0,0,0,0,0,0,0,0,0,1
https://adobe.net,0,0,0,,10456,1,Adobe Inc.,17,1,0,0,0,net,0,0,0,0,0,0,0,0,0,0,0,1
https://chaturbate.com,1,1,338,DigiCert Inc,5348,1,DATA REDACTED,22,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://amazonaws.com,0,0,0,,7366,1,"Amazon.com, Inc.",21,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://fantia.jp,1,1,288,Nijimo K.K.,3475,1,,17,1,0,0,0,jp,1,4,27,1,1,0,1,1,1,0,1,1
https://tamildhool.net,0,0,0,,2919,1,Privacy service provided by Withheld for Privacy ehf,22,1,0,0,0,net,0,0,0,0,0,0,0,0,0,0,0,1
https://sondakika.com,1,1,53,Google Trust Services,9415,1,Moniker Privacy Services,21,1,0,0,0,com,0,1,110,1,0,0,0,0,0,0,0,1
https://spaceweb.pro,0,0,0,,0,0,,20,1,0,0,0,pro,0,0,0,0,0,0,0,0,0,0,0,1
https://beget.com,1,1,71,Let's Encrypt,9424,1,BEGET LLC,17,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://vlr.gg,1,1,80,Let's Encrypt,2051,1,,14,1,0,0,0,gg,0,1,19,1,1,1,0,0,0,0,0,1
https://wp.com,1,1,77,Let's Encrypt,10431,1,"Automattic, Inc.",14,1,0,0,0,com,0,1,156,1,1,1,0,1,1,0,1,1
https://ipinfo.io,1,1,59,Let's Encrypt,4560,1,,17,1,0,0,0,io,0,1,20,1,1,1,0,1,1,0,1,1
https://lencr.org,1,1,51,Let's Encrypt,1936,1,,17,1,0,0,0,org,1,0,16,0,1,1,0,1,1,1,1,1
https://mangaraw.ac,1,1,83,Let's Encrypt,616,1,1337 Services LLC,19,1,0,0,0,ac,0,1,0,0,0,1,0,0,0,0,0,1
https://tvn24.pl,1,1,375,Amazon,9172,1,,16,1,0,0,0,pl,0,0,0,0,0,0,0,1,1,1,1,1
https://samsungapps.com,1,1,129,Sectigo Limited,5986,1,"Samsung Electronics CO., Ltd",23,1,0,0,0,com,0,0,0,0,0,0,0,0,1,0,0,1
https://gree-apps.net,0,0,0,,4979,1,"GREE, Inc.",21,1,1,0,0,net,0,0,0,0,0,0,0,0,0,0,0,1
https://varzesh3.com,1,1,269,Unizeto Technologies S.A.,5373,1,,20,1,0,0,0,com,1,1,792,0,0,1,0,1,1,1,1,1
https://desitelugusex.com,1,1,78,Google Trust Services,1843,1,Super Privacy Service LTD c/o Dynadot,25,1,0,0,0,com,0,1,52,0,1,0,28,0,1,0,0,1
https://fastcompany.com,1,1,315,GlobalSign nv-sa,11096,1,,23,1,0,0,0,com,0,0,0,0,0,0,0,0,1,1,0,1
https://apdcdn.com,0,0,0,,2888,1,深圳市腾讯计算机系统有限公司,18,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://blacktoon388.com,1,1,73,Google Trust Services,101,1,,24,1,0,0,0,com,0,0,1,0,0,0,0,0,1,0,0,1
https://discordapp.com,1,1,50,Google Trust Services,3886,1,DATA REDACTED,22,1,0,0,0,com,0,0,52,1,1,1,0,1,1,1,1,1
https://azet.sk,1,1,178,Sectigo Limited,8192,1,,15,1,0,0,0,sk,0,0,122,1,1,1,2,0,1,0,0,1
https://kaspersky-labs.com,0,0,0,,9531,1,Joint Stock Company Kaspersky Lab,26,1,1,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://incapdns.net,0,0,0,,5559,1,Imperva Inc.,20,1,0,0,0,net,0,0,0,0,0,0,0,0,0,0,0,1
https://alura.com.br,1,1,36,Google Trust Services,4532,1,,20,2,0,0,0,br,1,2,81,1,0,1,0,0,0,0,0,1
https://n-tv.de,1,1,68,Amazon,0,0,,15,1,1,0,0,de,9,2,1025,1,1,0,10,1,0,1,1,1
https://mail.ru,1,1,14,GlobalSign nv-sa,10247,1,OBShchESTVO S OGRANIChENNOY OTVETSTVENNOSTU VK,15,1,0,0,0,ru,0,2,154,1,0,0,0,0,1,1,1,1
https://sportybet.com,1,1,105,Amazon,8297,1,,21,1,0,0,0,com,1,0,1,1,1,1,1,1,1,0,1,1
https://amazon.fr,1,1,241,Amazon,6393,1,,17,1,0,0,0,fr,0,1,2,0,1,1,0,1,0,0,0,1
https://blueapron.com,1,1,127,DigiCert Inc,8564,1,"Blue Apron, LLC",21,1,0,0,0,com,0,0,0,0,0,0,0,0,1,0,1,1
https://wordpress.org,1,1,70,Let's Encrypt,8240,1,,21,1,0,0,0,org,1,1,31,1,1,0,0,1,1,0,0,1
https://mit.edu,1,1,194,DigiCert Inc,14758,1,,15,1,0,0,0,edu,1,1,32,0,1,1,0,0,1,1,0,1
https://clever.com,1,1,238,Amazon,11181,1,"Domain Protection Services, Inc.",18,1,0,0,0,com,1,0,161,1,1,1,2,0,0,0,0,1
https://algolia.net,1,1,117,Sectigo Limited,4926,1,REDACTED FOR PRIVACY,19,1,0,0,0,net,0,0,0,0,0,0,0,1,0,0,1,1
https://ru.com,0,0,0,,10848,1,,14,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://fontawesome.com,1,1,34,Google Trust Services,4747,1,Privacy service provided by Withheld for Privacy ehf,23,1,0,0,0,com,0,0,0,0,0,0,0,1,1,0,1,1
https://time.com,1,1,20,Certainly,11656,1,"Time USA, LLC",16,1,0,0,0,com,0,1,16,1,1,1,25,0,0,0,0,1
https://app-measurement.com,1,1,58,Google Trust Services,3773,1,Google LLC,27,1,1,0,0,com,0,0,1,0,0,0,0,0,0,0,1,1
https://msidentity.com,0,0,0,,3497,1,Microsoft Corporation,22,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://tubi.io,0,0,0,,2909,1,,15,1,0,0,0,io,0,0,0,0,0,0,0,0,0,0,0,1
https://azure.net,1,1,162,Microsoft Corporation,8014,1,Microsoft Corporation,17,1,0,0,0,net,0,0,0,0,0,0,0,0,0,0,0,1
https://cdn-apple.com,0,0,0,,5461,1,Apple Inc.,21,1,1,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://123av.com,1,1,55,Google Trust Services,4494,1,Privacy service provided by Withheld for Privacy ehf,17,1,0,0,0,com,0,5,10,1,0,1,3,0,0,0,0,1
https://sofascore.com,1,1,62,Let's Encrypt,4902,1,,21,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://xxx18hot.com,0,0,0,,2174,1,Statutory Masking for data privacy,20,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://app-analytics-services.com,1,1,58,Google Trust Services,666,1,Google LLC,34,1,2,0,0,com,0,0,1,0,0,0,0,0,0,0,0,1
https://arca.live,1,1,55,Google Trust Services,0,0,,17,1,0,0,0,live,0,0,0,0,0,0,0,1,1,0,1,1
https://idnes.cz,1,1,112,Sectigo Limited,10184,1,,16,1,0,0,0,cz,1,2,489,1,1,1,0,1,1,1,1,1
https://serviporno.com,1,1,58,Google Trust Services,8274,1,Whois Privacy (enumDNS dba),22,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://mozilla.com,1,1,43,Google Trust Services,11323,1,Mozilla Corporation,19,1,0,0,0,com,0,0,31,0,1,0,0,1,1,1,1,1
https://static.microsoft,0,0,0,,0,0,,24,1,0,0,0,microsoft,0,0,0,0,0,0,0,0,0,0,0,1
https://rule34video.com,1,1,62,Let's Encrypt,2490,1,,23,1,0,0,0,com,0,0,0,0,0,0,0,0,1,1,1,1
https://nexusmods.com,1,1,87,Google Trust Services,5301,1,,21,1,0,0,0,com,0,0,0,0,0,0,0,0,1,0,1,1
https://trello.com,1,1,321,Amazon,7728,1,Atlassian Pty Ltd,18,1,0,0,0,com,0,3,23,1,1,1,0,1,1,0,1,1
https://myshopify.com,1,1,58,Let's Encrypt,7169,1,Shopify Inc.,21,1,0,0,0,com,0,0,6,1,0,0,0,0,1,1,1,1
https://mts-ws.net,0,0,0,,1523,1,"PJSC ""Mobile TeleSystems""",18,1,1,0,0,net,0,0,0,0,0,0,0,0,0,0,0,1
https://mythad.com,0,0,0,,1725,1,,18,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://eepurl.com,1,1,132,DigiCert Inc,6143,1,Intuit Inc.,18,1,0,0,0,com,0,0,3,0,0,0,0,0,0,0,0,1
https://princeton.edu,1,1,232,Internet2,14078,1,,21,1,0,0,0,edu,0,1,70,1,1,1,0,0,0,0,0,1
https://duolingo.com,1,1,64,"GoDaddy.com, Inc.",5743,1,Identity Protection Service,20,1,0,0,0,com,1,0,0,0,0,0,0,0,1,0,0,1
https://freesexkahani.com,1,1,73,Google Trust Services,2277,1,DATA REDACTED,25,1,0,0,0,com,0,0,0,0,0,0,0,1,1,0,1,1
https://lausd.net,0,0,0,,10274,1,,17,1,0,0,0,net,0,0,0,0,0,0,0,0,0,0,0,1
https://geocities.com,0,0,0,,10900,1,Yahoo IP Holdings LLC,21,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://bato.to,1,1,24,ZeroSSL,946,1,Redacted for Privacy Purposes,15,1,0,0,0,to,1,1,57,1,1,1,13,0,0,0,0,1
https://inner-active.mobi,0,0,0,,0,0,,25,1,1,0,0,mobi,0,0,0,0,0,0,0,0,0,0,0,1
https://myreadingmanga.info,1,1,69,Google Trust Services,0,0,,27,1,0,0,0,info,0,0,0,0,0,0,0,1,1,0,1,1
https://oraclecloud.com,1,1,137,DigiCert Inc,6077,1,Oracle Corporation,23,1,0,0,0,com,0,0,0,0,0,1,0,0,1,1,1,1
https://sitescout.com,1,1,83,Let's Encrypt,9289,1,,21,1,0,0,0,com,2,0,132,1,1,1,0,1,1,0,0,1
https://p2yn.com,1,1,70,Let's Encrypt,1309,1,Privacy service provided by Withheld for Privacy ehf,16,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://bbb.org,1,1,89,Google Trust Services,11113,1,,15,1,0,0,0,org,0,3,16,1,1,1,2,0,0,0,1,1
https://nikkei.com,1,1,66,Amazon,11120,1,,18,1,0,0,0,com,0,1,587,1,1,0,1,1,0,1,1,1
https://ctdns.cn,0,0,0,,4531,1,,16,1,0,0,0,cn,0,0,0,0,0,0,0,0,0,0,0,1
https://terra.com.br,1,1,187,Valid Certificadora Digital LTDA,9819,1,,20,2,0,0,0,br,0,0,115,1,0,1,23,1,1,0,0,1
https://instructure.com,1,1,20,Certainly,10097,1,Redacted for Privacy Purposes,23,1,0,0,0,com,2,1,15,1,1,1,0,1,1,0,1,1
https://linktr.ee,1,1,45,Let's Encrypt,3510,1,,17,1,0,0,0,ee,2,2,10,1,1,1,0,1,1,1,0,1
https://aliexpress.com,0,0,0,,7124,1,,22,1,0,0,0,com,0,0,0,0,0,0,0,1,0,0,0,1
https://giphy.com,1,1,234,GlobalSign nv-sa,4707,1,"Domains By Proxy, LLC",17,1,0,0,0,com,0,0,0,0,0,0,0,1,0,0,0,1
https://trbcdn.net,0,0,0,,3126,1,"LLC ""CDN-video""",18,1,0,0,0,net,0,0,0,0,0,0,0,0,0,0,0,1
https://redhat.com,1,1,152,DigiCert Inc,11468,1,"Red Hat, Inc.",18,1,0,0,0,com,0,1,51,1,1,1,4,1,1,1,1,1
https://aaplimg.com,0,0,0,,4532,1,Apple Inc.,19,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://adaether.com,0,0,0,,1725,1,,20,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://evotor.ru,1,1,327,GlobalSign nv-sa,3480,1,"EVOTOR, LLC",17,1,0,0,0,ru,0,5,143,1,0,1,0,1,1,1,0,1
https://eventbrite.com,1,1,297,Amazon,7205,1,,22,1,0,0,0,com,0,1,115,1,1,1,10,1,0,0,0,1
https://su89-cdn.net,1,1,146,Sectigo Limited,949,1,"Domains By Proxy, LLC",20,1,1,0,0,net,1,0,16,1,1,1,11,1,1,1,1,1
https://fao.org,1,1,57,DigiCert Inc,11784,1,Statutory Masking Enabled,15,1,0,0,0,org,5,0,61,1,1,1,0,1,1,1,1,1
https://akamai.net,0,0,0,,9726,1,"Akamai Technologies, Inc.",18,1,0,0,0,net,0,0,0,0,0,0,0,0,0,0,0,1
https://nih.gov,1,1,127,"GoDaddy.com, Inc.",10243,1,REDACTED FOR PRIVACY,15,1,0,0,0,gov,1,1,40,0,1,1,0,1,1,1,1,1
https://motherless.com,0,0,0,,7272,1,"Whois protection, this company does not own this domain name s.r.o.",22,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://cam4.com,1,1,365,GlobalSign nv-sa,9578,1,GLOBAL DOMAIN PRIVACY SERVICES INC,16,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://aiv-cdn.net,0,0,0,,3908,1,"Amazon Technologies, Inc.",19,1,1,0,0,net,0,0,0,0,0,0,0,0,0,0,0,1
https://wired.com,1,1,148,GlobalSign nv-sa,12020,1,,17,1,0,0,0,com,1,0,67,1,1,1,39,0,0,0,1,1
https://steamserver.net,0,0,0,,6336,1,Valve Corporation,23,1,0,0,0,net,0,0,0,0,0,0,0,0,0,0,0,1
https://tiktok.com,1,1,240,DigiCert Inc,10681,1,TIKTOK LTD,18,1,0,0,0,com,0,0,73,1,1,1,0,1,0,1,0,1
https://marriott.com,1,1,348,Sectigo Limited,11974,1,,20,1,0,0,0,com,0,0,0,0,0,0,0,1,0,0,0,1
https://espn.com.ve,1,1,27,COMODO CA Limited,0,0,,19,2,0,0,0,ve,0,0,71,1,1,0,9,0,0,1,0,1
https://ttlivecdn.com,0,0,0,,1552,1,TIKTOK LTD,21,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://discord.media,1,1,72,Google Trust Services,0,0,,21,1,0,0,0,media,0,0,5,0,0,0,0,1,1,0,1,1
https://buzzfeed.com,1,1,314,GlobalSign nv-sa,8472,1,"BuzzFeed, Inc.",20,1,0,0,0,com,1,0,159,1,1,1,1,1,1,1,1,1
https://jable.tv,1,1,66,Google Trust Services,3118,1,"Domains By Proxy, LLC",16,1,0,0,0,tv,0,0,0,0,0,0,0,0,1,0,1,1
https://onedrive.com,1,1,141,Microsoft Corporation,9994,1,Microsoft Corporation,20,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://deepintent.com,1,1,81,"GoDaddy.com, Inc.",4660,1,"Domains By Proxy, LLC",22,1,0,0,0,com,1,0,6,1,1,1,0,0,0,0,0,1
https://wannonce.com,1,1,88,Sectigo Limited,6525,1,,20,1,0,0,0,com,0,0,68,1,0,1,0,0,1,0,0,1
https://inmobi.com,1,1,321,Sectigo Limited,6730,1,Identity Protection Service,18,1,0,0,0,com,1,0,15,0,0,1,0,0,1,0,0,1
https://mangabuddy.com,1,1,78,Let's Encrypt,2028,1,See PrivacyGuardian.org,22,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://jw.org,1,1,207,DigiCert Inc,9723,1,Identity Protection Service,14,1,0,0,0,org,0,0,0,0,0,0,0,0,0,0,0,1
https://amazon.com.tr,1,1,229,Amazon,0,0,,21,2,0,0,0,tr,0,2,14,1,1,0,0,1,1,1,1,1
https://mercadolibre.com.ar,1,1,382,Amazon,4383,1,,27,2,0,0,0,ar,0,1,273,1,1,1,10,1,0,1,1,1
https://usatoday.com,1,1,69,Let's Encrypt,11495,1,Gannett Media Corp,20,1,0,0,0,com,0,1,69,1,1,1,8,1,1,1,1,1
https://patria.org.ve,0,0,0,,0,0,,21,2,0,0,0,ve,0,0,0,0,0,0,0,0,0,0,0,1
https://flashscore.fr,1,1,38,Let's Encrypt,3536,1,,21,1,0,0,0,fr,1,0,20,1,1,1,0,0,0,0,0,1
https://sport24.gr,1,1,46,Google Trust Services,0,0,,18,1,0,0,0,gr,0,0,1,0,0,0,0,0,1,0,0,1
https://pornhub.com,0,0,0,,9117,1,Whois Privacy (enumDNS dba),19,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://mediatek.com,1,1,143,GlobalSign nv-sa,8810,1,,20,1,0,0,0,com,1,1,311,0,1,1,0,1,1,1,1,1
https://vungle.com,1,1,48,Let's Encrypt,5470,1,REDACTED FOR PRIVACY,18,1,0,0,0,com,0,1,194,1,1,1,0,0,0,0,0,1
https://sky.com,1,1,168,Sectigo Limited,13715,1,Sky Limited,15,1,0,0,0,com,0,1,57,1,1,1,2,1,1,1,1,1
https://xnxx.tv,0,0,0,,6813,1,Privacy service provided by Withheld for Privacy ehf,15,1,0,0,0,tv,0,0,0,0,0,0,0,0,0,0,0,1
https://threads.com,1,1,7,DigiCert Inc,11124,1,"Instagram, LLC",19,1,0,0,0,com,0,0,0,1,1,1,2,1,1,1,1,1
https://sagepub.com,1,1,346,DigiCert Inc,13304,1,,19,1,0,0,0,com,1,3,12,1,0,0,0,0,0,1,0,1
https://youku.com,0,0,0,,7970,1,,17,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://upwork.com,1,1,200,DigiCert Inc,8661,1,Upwork,18,1,0,0,0,com,0,0,0,0,0,0,10,1,1,0,1,1
https://huffingtonpost.com,1,1,203,GlobalSign nv-sa,7526,1,"BuzzFeed, Inc.",26,1,0,0,0,com,0,1,239,1,1,1,0,1,0,1,1,1
https://avito.st,1,1,59,GlobalSign nv-sa,5484,1,,16,1,0,0,0,st,1,0,19,1,0,1,12,0,1,0,1,1
https://sentry.io,1,1,310,DigiCert Inc,4941,1,,17,1,0,0,0,io,0,1,36,1,1,1,0,1,0,1,0,1
https://bookmark.xxx,0,0,0,,2187,1,"['ADVORTEX LP', 'Statutory Masking for data privacy']",20,1,0,0,0,xxx,0,0,0,0,0,0,0,0,0,0,0,1
https://imhentai.xxx,1,1,55,Google Trust Services,1688,1,"Private by Design, LLC",20,1,0,0,0,xxx,0,2,9,1,0,1,63,0,0,0,0,1
https://opera-api2.com,0,0,0,,973,1,,22,1,1,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://pv-cdn.net,0,0,0,,1674,1,"Amazon Technologies, Inc.",18,1,1,0,0,net,0,0,0,0,0,0,0,0,0,0,0,1
https://adriver.ru,1,1,183,GlobalSign nv-sa,9088,1,"LLC ""Internest-holding""",18,1,0,0,0,ru,0,1,2,0,1,1,3,0,0,0,0,1
https://change.org,1,1,68,Google Trust Services,11231,1,,18,1,0,0,0,org,0,0,30,1,1,1,9,1,1,1,1,1
https://hdtube.porn,1,1,44,Let's Encrypt,3788,1,"['ADV SERVICES LTD.', 'Statutory Masking for data privacy']",19,1,0,0,0,porn,1,1,177,1,1,0,32,0,1,0,0,1
https://zillow.com,1,1,301,Amazon,7701,1,,18,1,0,0,0,com,0,0,0,0,0,0,0,1,0,0,1,1
https://piccoma.com,1,1,193,GlobalSign nv-sa,3615,1,Whois Privacy Protection Service by onamae.com,19,1,0,0,0,com,1,1,7,1,0,0,1,0,0,0,0,1
https://sciencedirect.com,1,1,70,Google Trust Services,10447,1,,25,1,0,0,0,com,0,0,9,1,1,1,26,1,1,0,1,1
https://visualstudio.com,1,1,145,Microsoft Corporation,10441,1,Microsoft Corporation,24,1,0,0,0,com,0,1,178,1,1,1,9,1,1,1,1,1
https://indeed.com,1,1,71,Google Trust Services,10064,1,"Indeed, Inc",18,1,0,0,0,com,0,0,14,1,0,1,1,0,1,0,1,1
https://exclusive-spin.com,1,1,43,Google Trust Services,637,1,REDACTED FOR PRIVACY,26,1,1,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://expedia.com,1,1,170,DigiCert Inc,10920,1,,19,1,0,0,0,com,0,0,0,1,0,0,20,1,1,1,1,1
https://vkuseraudio.net,1,1,144,GlobalSign nv-sa,3096,1,,23,1,0,0,0,net,0,0,0,0,0,0,0,1,0,0,0,1
https://ibm.com,1,1,364,DigiCert Inc,14458,1,,15,1,0,0,0,com,1,0,41,1,1,1,1,1,1,1,1,1
https://funinexchange247.com,1,1,47,Google Trust Services,515,1,"Domains By Proxy, LLC",28,1,0,0,0,com,2,0,0,1,1,0,0,0,0,0,0,1
https://ipv4only.arpa,0,0,0,,0,0,,21,1,0,0,0,arpa,0,0,0,0,0,0,0,0,0,0,0,1
https://escort.club,1,1,82,Google Trust Services,1293,1,Privacy service provided by Withheld for Privacy ehf,19,1,0,0,0,club,0,0,1,0,0,0,0,0,1,0,0,1
https://ad.gt,1,1,142,Amazon,0,0,,13,1,0,0,0,gt,0,0,0,0,0,0,0,0,0,0,0,1
https://ys7.com,1,1,34,GlobalSign nv-sa,7928,1,,15,1,0,0,0,com,0,1,48,1,0,0,0,0,0,0,0,1
https://nytimes.com,1,1,147,DigiCert Inc,11596,1,The New York Times Company,19,1,0,0,0,com,1,0,624,1,1,1,1,1,1,1,1,1
https://mckinsey.com,1,1,357,Sectigo Limited,12933,1,,20,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://xhamster.desi,0,0,0,,0,0,,21,1,0,0,0,desi,0,0,0,0,0,0,0,0,0,0,0,1
https://edgecdn.ru,0,0,0,,1318,1,"LLC ""EdgeCenter""",18,1,0,0,0,ru,0,0,0,0,0,0,0,0,0,0,0,1
https://a2z.com,0,0,0,,11272,1,"Amazon Technologies, Inc.",15,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://starfall.com,1,1,51,"GoDaddy.com, Inc.",10305,1,,20,1,0,0,0,com,0,1,25,1,1,1,0,1,1,0,0,1
https://abovedomains.com,1,1,32,Let's Encrypt,1773,1,,24,1,0,0,0,com,0,0,0,0,0,0,1,0,0,0,0,1
https://doubleclick.net,1,1,58,Google Trust Services,10868,1,Google LLC,23,1,0,0,0,net,1,0,32,0,1,1,0,0,0,1,1,1
https://bitrixphone.com,0,0,0,,3894,1,REDACTED FOR PRIVACY,23,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://chordtela.com,1,1,49,Google Trust Services,4107,1,CV ID Protection d/b/a PROTECT.ID,21,1,0,0,0,com,0,0,1,0,0,0,0,0,1,0,0,1
https://mysql.com,1,1,137,DigiCert Inc,9754,1,Oracle Corporation,17,1,0,0,0,com,0,0,0,0,0,1,0,0,0,0,0,1
https://dailymail.co.uk,1,1,220,DigiCert Inc,10670,1,,23,2,0,0,0,uk,0,0,0,0,0,0,0,0,0,0,0,1
https://atlassian.net,1,1,355,Amazon,8978,1,Atlassian Pty Ltd,21,1,0,0,0,net,0,1,35,1,1,1,0,1,1,1,1,1
https://wac-dc-msedge.net,0,0,0,,1050,1,,25,1,2,0,0,net,0,0,0,0,0,0,0,0,0,0,0,1
https://pixiv.net,1,1,58,GlobalSign nv-sa,6668,1,REDACTED FOR PRIVACY,17,1,0,0,0,net,2,8,37,1,1,0,0,1,1,0,0,1
https://firetvcaptiveportal.com,0,0,0,,2045,1,"Amazon Technologies, Inc.",31,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
https://rtbcdn.ru,0,0,0,,208,1,"Obshchestvo s ogranichennoj otvetstvennostyu ""RUFORM""",17,1,0,0,0,ru,0,0,0,0,0,0,0,0,0,0,0,1
https://bakecaincontrii.com,1,1,60,Google Trust Services,5628,1,Strasshill Holdings Limited,27,1,0,0,0,com,0,0,36,1,1,1,3,1,1,0,1,1
https://pages.dev,1,1,70,Google Trust Services,0,0,,17,1,0,0,0,dev,0,0,0,0,0,0,0,0,0,0,0,1
https://lenovo.com,1,1,26,DigiCert Inc,8443,1,Lenovo Beijing Limited,18,1,0,0,0,com,1,1,7,1,1,1,2,1,1,1,0,1
https://cloudflare.com,1,1,52,Google Trust Services,6086,1,DATA REDACTED,22,1,0,0,0,com,0,0,52,1,1,1,5,1,1,0,1,1
https://allaboutcookies.org,1,1,71,Google Trust Services,6328,1,,27,1,0,0,0,org,0,0,0,0,0,0,0,0,0,0,0,1
https://sentinelone.net,0,0,0,,4155,1,"Domains By Proxy, LLC",23,1,0,0,0,net,0,0,0,0,0,0,0,0,0,0,0,1
https://theqoo.net,1,1,53,Google Trust Services,4706,1,,18,1,0,0,0,net,0,0,0,0,0,1,0,0,1,0,1,1
https://mechacomic.jp,1,1,202,"Cybertrust Japan Co., Ltd.",4055,1,,21,1,0,0,0,jp,1,1,17,1,1,0,6,1,1,0,1,1
https://hugedomains.com,1,1,41,Google Trust Services,8022,1,HugeDomains.com,23,1,0,0,0,com,0,0,1,0,0,0,0,0,1,0,0,1
https://oup.com,1,1,340,Amazon,10099,1,,15,1,0,0,0,com,2,0,75,1,1,1,0,0,0,0,0,1
https://salonboard.com,1,1,178,DigiCert Inc,5355,1,,22,1,0,0,0,com,2,0,3,1,1,1,0,0,1,0,0,1
https://ficbook.net,1,1,82,Let's Encrypt,5334,1,Privacy service provided by Withheld for Privacy ehf,19,1,0,0,0,net,0,0,0,0,0,0,0,1,1,0,1,1
https://exhentai.org,1,1,88,Google Trust Services,5752,1,,20,1,0,0,0,org,0,0,0,0,0,0,0,1,0,0,0,1
https://happymh.com,1,1,87,Google Trust Services,2310,1,DATA REDACTED,19,1,0,0,0,com,0,0,3,1,0,0,7,1,1,0,1,1
https://flashscore.com,1,1,57,Let's Encrypt,8447,1,Livesport s.r.o.,22,1,0,0,0,com,1,0,28,1,1,1,0,0,0,0,0,1
https://xxxbp.tv,1,1,77,Let's Encrypt,1216,1,"['seo interval', 'Statutory Masking for data privacy']",16,1,0,0,0,tv,0,1,6,0,1,0,4574,0,0,0,0,1
https://manoramaonline.com,1,1,124,DigiCert Inc,8851,1,REDACTED FOR PRIVACY,26,1,0,0,0,com,1,0,83,1,1,1,2,1,0,0,1,1
https://garmin.com,1,1,32,"GoDaddy.com, Inc.",11127,1,Garmin International,18,1,0,0,0,com,0,0,117,1,1,1,0,1,0,0,0,1
https://weibo.com,0,0,0,,9709,1,,17,1,0,0,0,com,0,0,0,0,0,0,0,0,0,0,0,1
